233.0	62.0	22.0	30.0
233.0	62.0	22.0	30.0
233.0	62.0	23.0	30.0
233.0	62.0	22.0	30.0
233.0	62.0	23.0	30.0
233.0	61.0	23.0	30.0
234.0	60.0	23.0	30.0
234.0	59.0	23.0	31.0
235.0	58.0	23.0	31.0
235.0	56.0	23.0	31.0
236.0	54.0	23.0	31.0
236.0	51.0	23.0	32.0
237.0	49.0	23.0	32.0
237.0	47.0	23.0	31.0
236.0	45.0	24.0	30.0
232.0	40.0	25.0	34.0
235.0	42.0	22.0	29.0
234.0	40.0	22.0	29.0
233.0	39.0	21.0	28.0
233.0	38.0	21.0	28.0
232.0	36.0	21.0	29.0
232.0	36.0	20.0	28.0
231.0	35.0	20.0	28.0
231.0	33.0	21.0	29.0
230.0	33.0	20.0	28.0
230.0	31.0	20.0	28.0
229.0	30.0	19.0	28.0
229.0	28.0	18.0	28.0
229.0	28.0	18.0	28.0
224.0	27.0	22.0	30.0
228.0	27.0	18.0	29.0
227.0	28.0	18.0	29.0
227.0	30.0	19.0	29.0
226.0	33.0	20.0	29.0
226.0	35.0	21.0	30.0
226.0	38.0	21.0	30.0
226.0	40.0	21.0	30.0
226.0	42.0	22.0	30.0
227.0	44.0	21.0	31.0
227.0	47.0	21.0	31.0
227.0	50.0	21.0	30.0
227.0	53.0	21.0	30.0
228.0	55.0	21.0	30.0
228.0	58.0	21.0	30.0
229.0	60.0	21.0	30.0
229.0	62.0	22.0	30.0
229.0	64.0	21.0	30.0
229.0	66.0	22.0	30.0
229.0	67.0	22.0	30.0
228.0	69.0	22.0	30.0
228.0	71.0	22.0	29.0
227.0	73.0	22.0	30.0
226.0	76.0	23.0	29.0
225.0	78.0	23.0	30.0
225.0	80.0	23.0	29.0
224.0	81.0	23.0	29.0
224.0	83.0	23.0	29.0
224.0	84.0	23.0	29.0
224.0	85.0	23.0	29.0
223.0	86.0	23.0	30.0
223.0	87.0	23.0	29.0
223.0	87.0	23.0	30.0
223.0	87.0	23.0	29.0
223.0	87.0	23.0	30.0
224.0	86.0	23.0	30.0
224.0	86.0	23.0	30.0
224.0	85.0	23.0	30.0
224.0	85.0	23.0	30.0
224.0	86.0	23.0	29.0
224.0	87.0	24.0	30.0
225.0	88.0	24.0	30.0
225.0	89.0	25.0	31.0
226.0	90.0	25.0	31.0
226.0	90.0	24.0	30.0
228.0	91.0	26.0	31.0
229.0	90.0	25.0	31.0
231.0	90.0	26.0	31.0
233.0	89.0	25.0	31.0
231.0	85.0	26.0	36.0
236.0	88.0	25.0	32.0
239.0	87.0	25.0	33.0
240.0	87.0	25.0	32.0
243.0	86.0	26.0	33.0
245.0	85.0	26.0	34.0
248.0	85.0	26.0	34.0
250.0	85.0	27.0	35.0
252.0	84.0	26.0	35.0
253.0	83.0	26.0	36.0
256.0	83.0	26.0	37.0
257.0	82.0	26.0	37.0
259.0	81.0	26.0	37.0
261.0	81.0	26.0	37.0
262.0	80.0	26.0	37.0
263.0	80.0	25.0	37.0
264.0	80.0	25.0	36.0
264.0	80.0	24.0	37.0
265.0	80.0	24.0	36.0
265.0	80.0	23.0	36.0
265.0	79.0	23.0	36.0
265.0	78.0	23.0	36.0
266.0	76.0	23.0	36.0
265.0	72.0	23.0	37.0
265.0	68.0	22.0	37.0
265.0	65.0	21.0	36.0
265.0	62.0	21.0	36.0
258.0	56.0	29.0	40.0
265.0	55.0	21.0	36.0
265.0	53.0	21.0	36.0
265.0	50.0	20.0	36.0
266.0	47.0	20.0	37.0
266.0	45.0	21.0	37.0
266.0	43.0	20.0	36.0
266.0	40.0	21.0	36.0
266.0	38.0	20.0	36.0
266.0	37.0	20.0	35.0
266.0	36.0	21.0	35.0
267.0	35.0	21.0	35.0
261.0	32.0	29.0	39.0
267.0	32.0	21.0	35.0
267.0	33.0	20.0	33.0
266.0	32.0	21.0	33.0
266.0	33.0	19.0	33.0
265.0	33.0	20.0	33.0
265.0	33.0	20.0	34.0
264.0	34.0	21.0	35.0
264.0	36.0	22.0	36.0
264.0	38.0	21.0	36.0
265.0	40.0	21.0	36.0
265.0	42.0	21.0	36.0
265.0	44.0	21.0	36.0
266.0	45.0	21.0	37.0
265.0	47.0	22.0	36.0
265.0	47.0	22.0	37.0
264.0	48.0	22.0	37.0
263.0	51.0	23.0	37.0
261.0	53.0	24.0	37.0
259.0	56.0	26.0	36.0
257.0	59.0	27.0	36.0
255.0	62.0	27.0	36.0
253.0	65.0	26.0	35.0
250.0	68.0	28.0	35.0
248.0	71.0	28.0	34.0
245.0	74.0	27.0	33.0
243.0	78.0	27.0	32.0
241.0	80.0	26.0	32.0
239.0	84.0	26.0	32.0
237.0	86.0	26.0	31.0
235.0	88.0	26.0	31.0
234.0	90.0	26.0	31.0
233.0	92.0	26.0	32.0
231.0	94.0	26.0	31.0
230.0	95.0	25.0	31.0
230.0	96.0	25.0	30.0
230.0	96.0	24.0	30.0
229.0	97.0	24.0	30.0
228.0	97.0	24.0	31.0
228.0	97.0	23.0	30.0
228.0	97.0	23.0	30.0
228.0	97.0	23.0	30.0
228.0	97.0	23.0	30.0
228.0	97.0	23.0	30.0
228.0	96.0	24.0	31.0
229.0	93.0	23.0	30.0
230.0	90.0	24.0	30.0
231.0	84.0	24.0	31.0
232.0	79.0	24.0	31.0
233.0	75.0	23.0	31.0
233.0	71.0	23.0	31.0
233.0	68.0	23.0	31.0
232.0	64.0	22.0	31.0
232.0	60.0	22.0	31.0
230.0	56.0	22.0	31.0
230.0	52.0	22.0	31.0
229.0	49.0	21.0	32.0
228.0	45.0	22.0	32.0
227.0	44.0	22.0	31.0
226.0	43.0	23.0	31.0
225.0	41.0	23.0	30.0
225.0	41.0	22.0	30.0
224.0	39.0	23.0	29.0
224.0	39.0	22.0	29.0
223.0	38.0	22.0	29.0
223.0	37.0	22.0	30.0
223.0	37.0	22.0	30.0
223.0	36.0	22.0	30.0
224.0	36.0	22.0	30.0
225.0	36.0	22.0	30.0
225.0	37.0	23.0	30.0
227.0	39.0	23.0	30.0
228.0	40.0	22.0	31.0
231.0	41.0	23.0	32.0
233.0	43.0	23.0	32.0
235.0	45.0	24.0	33.0
237.0	48.0	25.0	32.0
239.0	51.0	25.0	33.0
241.0	54.0	25.0	33.0
244.0	57.0	25.0	33.0
246.0	59.0	25.0	33.0
249.0	62.0	26.0	35.0
251.0	65.0	26.0	35.0
253.0	68.0	25.0	36.0
254.0	70.0	26.0	36.0
256.0	73.0	26.0	37.0
257.0	76.0	26.0	37.0
258.0	78.0	26.0	37.0
258.0	80.0	26.0	37.0
258.0	82.0	27.0	37.0
258.0	84.0	27.0	38.0
258.0	86.0	28.0	37.0
257.0	87.0	29.0	38.0
258.0	88.0	28.0	37.0
258.0	89.0	28.0	37.0
259.0	89.0	28.0	37.0
259.0	88.0	27.0	36.0
259.0	88.0	27.0	37.0
259.0	89.0	27.0	36.0
259.0	89.0	27.0	36.0
259.0	89.0	27.0	37.0
260.0	89.0	27.0	37.0
260.0	88.0	27.0	37.0
259.0	87.0	28.0	38.0
260.0	84.0	26.0	37.0
261.0	81.0	25.0	37.0
261.0	77.0	25.0	38.0
263.0	73.0	23.0	36.0
263.0	69.0	22.0	36.0
263.0	65.0	22.0	37.0
263.0	59.0	21.0	38.0
264.0	55.0	22.0	37.0
264.0	51.0	21.0	37.0
264.0	45.0	21.0	38.0
265.0	43.0	21.0	36.0
265.0	40.0	20.0	35.0
265.0	36.0	20.0	36.0
265.0	35.0	19.0	35.0
265.0	34.0	19.0	34.0
266.0	32.0	18.0	33.0
266.0	32.0	18.0	33.0
261.0	29.0	25.0	35.0
266.0	32.0	18.0	32.0
266.0	32.0	18.0	32.0
266.0	32.0	18.0	32.0
267.0	33.0	18.0	33.0
268.0	33.0	18.0	32.0
270.0	33.0	19.0	34.0
271.0	34.0	21.0	36.0
268.0	31.0	27.0	37.0
280.0	36.0	21.0	35.0
284.0	37.0	21.0	35.0
279.0	32.0	27.0	37.0
294.0	40.0	16.0	33.0
297.0	40.0	18.0	33.0
300.0	41.0	19.0	32.0
302.0	41.0	18.0	32.0
304.0	40.0	22.0	31.0
306.0	40.0	21.0	32.0
309.0	37.0	20.0	34.0
310.0	39.0	20.0	33.0
310.0	36.0	19.0	34.0
311.0	38.0	20.0	34.0
310.0	38.0	19.0	33.0
309.0	40.0	19.0	32.0
308.0	39.0	19.0	33.0
305.0	42.0	21.0	30.0
303.0	43.0	21.0	30.0
301.0	41.0	18.0	32.0
298.0	41.0	19.0	32.0
295.0	41.0	20.0	33.0
292.0	41.0	18.0	33.0
286.0	41.0	21.0	35.0
282.0	42.0	22.0	33.0
279.0	41.0	23.0	35.0
276.0	42.0	20.0	35.0
270.0	41.0	21.0	34.0
266.0	39.0	20.0	35.0
263.0	38.0	22.0	36.0
260.0	38.0	23.0	36.0
257.0	38.0	24.0	36.0
255.0	37.0	25.0	36.0
253.0	37.0	26.0	35.0
250.0	36.0	26.0	36.0
247.0	37.0	26.0	35.0
245.0	37.0	26.0	34.0
243.0	38.0	27.0	33.0
240.0	38.0	25.0	32.0
238.0	37.0	24.0	32.0
236.0	37.0	24.0	32.0
234.0	38.0	24.0	31.0
231.0	38.0	23.0	32.0
230.0	39.0	23.0	31.0
228.0	39.0	23.0	32.0
227.0	38.0	23.0	32.0
226.0	39.0	22.0	32.0
224.0	39.0	22.0	31.0
223.0	38.0	22.0	31.0
222.0	38.0	22.0	31.0
220.0	37.0	22.0	31.0
220.0	37.0	22.0	30.0
219.0	36.0	21.0	32.0
218.0	36.0	21.0	32.0
218.0	36.0	21.0	32.0
218.0	37.0	21.0	32.0
218.0	37.0	20.0	33.0
217.0	38.0	20.0	32.0
217.0	39.0	20.0	32.0
217.0	41.0	20.0	32.0
217.0	43.0	20.0	34.0
216.0	46.0	19.0	34.0
216.0	51.0	19.0	33.0
216.0	58.0	20.0	30.0
217.0	63.0	20.0	30.0
217.0	68.0	20.0	29.0
217.0	73.0	22.0	30.0
217.0	78.0	23.0	30.0
218.0	83.0	23.0	29.0
218.0	87.0	24.0	29.0
218.0	92.0	24.0	30.0
218.0	96.0	23.0	29.0
218.0	99.0	23.0	29.0
217.0	101.0	23.0	30.0
217.0	103.0	23.0	29.0
217.0	104.0	23.0	30.0
217.0	104.0	23.0	31.0
216.0	105.0	22.0	30.0
217.0	105.0	22.0	30.0
217.0	104.0	22.0	31.0
217.0	103.0	23.0	30.0
217.0	102.0	23.0	30.0
218.0	101.0	23.0	30.0
220.0	100.0	23.0	29.0
221.0	99.0	24.0	29.0
223.0	97.0	25.0	30.0
226.0	95.0	25.0	30.0
229.0	93.0	26.0	30.0
233.0	91.0	25.0	30.0
237.0	90.0	26.0	31.0
241.0	88.0	25.0	32.0
245.0	87.0	26.0	32.0
249.0	85.0	27.0	32.0
253.0	83.0	26.0	33.0
256.0	82.0	26.0	33.0
259.0	82.0	26.0	34.0
261.0	81.0	25.0	34.0
263.0	80.0	25.0	34.0
265.0	80.0	24.0	34.0
267.0	80.0	23.0	33.0
269.0	78.0	24.0	34.0
271.0	79.0	24.0	34.0
272.0	78.0	24.0	34.0
273.0	78.0	24.0	34.0
274.0	78.0	24.0	34.0
275.0	78.0	24.0	34.0
274.0	78.0	24.0	34.0
275.0	78.0	24.0	34.0
274.0	78.0	23.0	34.0
274.0	79.0	23.0	33.0
273.0	79.0	23.0	34.0
273.0	78.0	23.0	34.0
272.0	78.0	23.0	34.0
271.0	76.0	23.0	34.0
269.0	75.0	24.0	35.0
268.0	74.0	24.0	36.0
265.0	73.0	24.0	35.0
262.0	72.0	25.0	36.0
259.0	72.0	26.0	36.0
256.0	71.0	27.0	36.0
252.0	71.0	26.0	35.0
248.0	71.0	26.0	34.0
245.0	71.0	25.0	34.0
243.0	72.0	27.0	34.0
240.0	72.0	26.0	34.0
238.0	72.0	25.0	33.0
237.0	72.0	26.0	33.0
236.0	72.0	25.0	32.0
236.0	72.0	24.0	32.0
235.0	71.0	25.0	32.0
234.0	70.0	25.0	33.0
233.0	70.0	25.0	32.0
232.0	69.0	25.0	32.0
232.0	68.0	25.0	32.0
231.0	67.0	24.0	33.0
230.0	66.0	24.0	32.0
229.0	64.0	24.0	33.0
229.0	63.0	24.0	32.0
228.0	61.0	23.0	32.0
227.0	59.0	23.0	32.0
226.0	57.0	22.0	32.0
226.0	55.0	23.0	32.0
225.0	53.0	22.0	32.0
224.0	51.0	22.0	32.0
223.0	50.0	22.0	31.0
223.0	47.0	23.0	32.0
222.0	45.0	23.0	32.0
222.0	43.0	23.0	33.0
222.0	41.0	23.0	33.0
222.0	39.0	23.0	33.0
222.0	38.0	23.0	32.0
222.0	37.0	23.0	32.0
222.0	37.0	22.0	32.0
221.0	35.0	22.0	31.0
222.0	34.0	22.0	32.0
221.0	33.0	22.0	31.0
215.0	29.0	27.0	36.0
221.0	31.0	21.0	31.0
221.0	30.0	21.0	30.0
221.0	30.0	22.0	30.0
220.0	29.0	22.0	31.0
219.0	29.0	21.0	31.0
220.0	30.0	21.0	31.0
219.0	30.0	21.0	30.0
219.0	30.0	22.0	31.0
220.0	30.0	22.0	30.0
220.0	31.0	22.0	30.0
220.0	31.0	22.0	29.0
220.0	31.0	21.0	30.0
220.0	31.0	21.0	30.0
220.0	32.0	21.0	29.0
221.0	32.0	21.0	29.0
220.0	32.0	21.0	30.0
221.0	32.0	21.0	30.0
220.0	32.0	21.0	30.0
220.0	32.0	21.0	30.0
221.0	32.0	21.0	30.0
221.0	33.0	21.0	29.0
222.0	34.0	20.0	29.0
223.0	34.0	20.0	29.0
224.0	35.0	20.0	29.0
224.0	35.0	20.0	29.0
224.0	35.0	20.0	29.0
225.0	35.0	20.0	29.0
225.0	36.0	20.0	29.0
225.0	37.0	20.0	30.0
225.0	38.0	20.0	30.0
225.0	40.0	20.0	31.0
227.0	41.0	21.0	32.0
228.0	42.0	21.0	32.0
230.0	42.0	22.0	32.0
233.0	41.0	23.0	32.0
236.0	39.0	23.0	32.0
238.0	38.0	23.0	32.0
240.0	36.0	22.0	31.0
242.0	34.0	22.0	33.0
245.0	32.0	22.0	33.0
247.0	31.0	22.0	34.0
249.0	31.0	21.0	34.0
252.0	30.0	22.0	34.0
254.0	29.0	21.0	34.0
256.0	29.0	20.0	33.0
257.0	29.0	19.0	34.0
259.0	29.0	19.0	33.0
260.0	29.0	18.0	33.0
261.0	28.0	18.0	33.0
261.0	27.0	19.0	33.0
262.0	27.0	18.0	33.0
261.0	27.0	18.0	33.0
261.0	28.0	18.0	33.0
261.0	28.0	18.0	34.0
261.0	29.0	19.0	34.0
260.0	29.0	20.0	35.0
259.0	30.0	20.0	35.0
256.0	32.0	21.0	34.0
253.0	33.0	23.0	34.0
249.0	34.0	24.0	34.0
246.0	35.0	23.0	33.0
241.0	36.0	24.0	32.0
236.0	35.0	24.0	31.0
232.0	36.0	23.0	30.0
228.0	36.0	22.0	30.0
226.0	36.0	22.0	30.0
224.0	35.0	22.0	30.0
224.0	34.0	22.0	30.0
224.0	33.0	22.0	30.0
224.0	33.0	21.0	29.0
223.0	32.0	21.0	29.0
224.0	32.0	21.0	29.0
223.0	32.0	21.0	29.0
224.0	32.0	21.0	29.0
224.0	32.0	21.0	30.0
224.0	32.0	21.0	30.0
225.0	32.0	21.0	29.0
225.0	32.0	22.0	28.0
226.0	32.0	21.0	29.0
226.0	31.0	21.0	29.0
226.0	32.0	22.0	29.0
226.0	32.0	22.0	30.0
226.0	34.0	22.0	30.0
226.0	35.0	22.0	30.0
226.0	37.0	21.0	31.0
226.0	41.0	21.0	30.0
225.0	44.0	20.0	30.0
225.0	48.0	20.0	29.0
224.0	51.0	20.0	30.0
224.0	56.0	19.0	28.0
223.0	59.0	20.0	28.0
224.0	63.0	20.0	28.0
224.0	65.0	19.0	28.0
225.0	66.0	20.0	28.0
226.0	66.0	20.0	28.0
226.0	66.0	21.0	28.0
227.0	67.0	20.0	28.0
226.0	67.0	21.0	28.0
225.0	67.0	21.0	28.0
225.0	66.0	22.0	28.0
225.0	64.0	22.0	29.0
226.0	60.0	23.0	30.0
227.0	55.0	23.0	31.0
230.0	51.0	23.0	31.0
232.0	46.0	22.0	32.0
234.0	42.0	23.0	32.0
235.0	40.0	23.0	31.0
236.0	38.0	23.0	31.0
236.0	38.0	23.0	31.0
235.0	39.0	23.0	31.0
236.0	39.0	22.0	31.0
236.0	39.0	23.0	32.0
237.0	38.0	23.0	32.0
237.0	37.0	22.0	32.0
238.0	37.0	22.0	31.0
237.0	36.0	22.0	31.0
238.0	36.0	21.0	30.0
238.0	36.0	21.0	30.0
238.0	36.0	21.0	30.0
238.0	36.0	21.0	30.0
238.0	36.0	21.0	30.0
237.0	36.0	21.0	29.0
237.0	36.0	20.0	29.0
238.0	35.0	21.0	29.0
239.0	35.0	20.0	29.0
239.0	35.0	20.0	29.0
239.0	35.0	21.0	29.0
240.0	35.0	20.0	29.0
241.0	35.0	20.0	29.0
238.0	35.0	25.0	34.0
243.0	36.0	19.0	29.0
254.0	31.0	21.0	35.0
256.0	29.0	22.0	35.0
256.0	29.0	23.0	35.0
256.0	28.0	22.0	34.0
255.0	29.0	21.0	34.0
255.0	29.0	21.0	34.0
254.0	29.0	22.0	34.0
254.0	29.0	22.0	34.0
254.0	29.0	24.0	36.0
252.0	29.0	23.0	36.0
251.0	30.0	23.0	36.0
251.0	29.0	23.0	36.0
240.0	28.0	28.0	38.0
251.0	29.0	23.0	36.0
251.0	28.0	24.0	37.0
250.0	29.0	24.0	35.0
251.0	27.0	24.0	37.0
249.0	28.0	24.0	36.0
250.0	28.0	23.0	37.0
250.0	27.0	24.0	37.0
250.0	27.0	23.0	36.0
250.0	27.0	23.0	37.0
249.0	28.0	23.0	36.0
235.0	29.0	21.0	31.0
238.0	30.0	20.0	33.0
241.0	31.0	20.0	32.0
240.0	32.0	20.0	32.0
239.0	34.0	21.0	32.0
237.0	34.0	22.0	31.0
234.0	35.0	21.0	30.0
233.0	36.0	21.0	29.0
231.0	35.0	21.0	28.0
230.0	35.0	21.0	28.0
230.0	34.0	21.0	27.0
229.0	34.0	21.0	26.0
223.0	32.0	25.0	34.0
230.0	33.0	19.0	27.0
230.0	33.0	19.0	27.0
230.0	33.0	19.0	27.0
231.0	33.0	20.0	27.0
231.0	33.0	19.0	26.0
230.0	33.0	19.0	27.0
231.0	33.0	19.0	26.0
231.0	33.0	19.0	26.0
231.0	33.0	19.0	26.0
231.0	34.0	19.0	25.0
232.0	35.0	21.0	25.0
233.0	36.0	20.0	24.0
234.0	37.0	20.0	24.0
240.0	34.0	23.0	27.0
243.0	33.0	23.0	27.0
244.0	34.0	23.0	27.0
246.0	33.0	23.0	28.0
247.0	32.0	24.0	29.0
247.0	33.0	24.0	29.0
248.0	33.0	25.0	29.0
248.0	33.0	26.0	30.0
247.0	33.0	27.0	30.0
247.0	33.0	27.0	30.0
247.0	32.0	28.0	31.0
247.0	32.0	29.0	32.0
247.0	32.0	28.0	32.0
246.0	31.0	28.0	32.0
248.0	32.0	26.0	32.0
249.0	32.0	26.0	33.0
252.0	29.0	27.0	37.0
253.0	30.0	27.0	38.0
253.0	29.0	27.0	37.0
255.0	29.0	27.0	38.0
256.0	28.0	27.0	39.0
257.0	27.0	26.0	40.0
257.0	26.0	26.0	40.0
257.0	27.0	25.0	39.0
253.0	29.0	23.0	36.0
251.0	30.0	22.0	34.0
248.0	30.0	21.0	31.0
247.0	30.0	21.0	30.0
246.0	31.0	21.0	30.0
246.0	31.0	21.0	30.0
245.0	30.0	21.0	30.0
246.0	30.0	21.0	30.0
247.0	30.0	21.0	31.0
247.0	29.0	21.0	31.0
247.0	28.0	21.0	32.0
248.0	29.0	20.0	31.0
248.0	29.0	21.0	32.0
247.0	29.0	21.0	32.0
247.0	29.0	21.0	32.0
247.0	30.0	21.0	32.0
247.0	29.0	21.0	32.0
247.0	29.0	20.0	32.0
248.0	29.0	20.0	31.0
248.0	28.0	20.0	31.0
248.0	28.0	21.0	31.0
248.0	28.0	21.0	30.0
248.0	27.0	22.0	30.0
249.0	24.0	23.0	31.0
249.0	24.0	23.0	31.0
250.0	23.0	25.0	32.0
254.0	19.0	25.0	35.0
254.0	20.0	25.0	35.0
253.0	21.0	25.0	34.0
250.0	21.0	26.0	34.0
251.0	21.0	26.0	35.0
252.0	21.0	26.0	35.0
250.0	21.0	27.0	36.0
251.0	21.0	26.0	36.0
250.0	22.0	27.0	35.0
246.0	24.0	27.0	34.0
245.0	25.0	25.0	32.0
244.0	26.0	26.0	34.0
246.0	27.0	26.0	35.0
247.0	26.0	24.0	32.0
248.0	26.0	25.0	32.0
249.0	26.0	25.0	33.0
248.0	26.0	26.0	33.0
249.0	25.0	25.0	33.0
248.0	26.0	24.0	33.0
247.0	25.0	25.0	33.0
